time_key,timestamp,hour,day,month,quarter,year
5507,2024-08-17 15:29:44.104448,15,Saturday,August,3,2024
5508,2024-08-20 04:12:35.104453,4,Tuesday,August,3,2024
5509,2024-04-13 10:44:02.104458,10,Saturday,April,2,2024
5510,2023-10-18 19:51:34.104463,19,Wednesday,October,4,2023
5511,2023-10-20 11:10:41.104467,11,Friday,October,4,2023
5512,2024-03-28 13:52:32.104472,13,Thursday,March,1,2024
5513,2024-06-09 04:33:42.104477,4,Sunday,June,2,2024
5514,2023-12-18 09:28:43.104482,9,Monday,December,4,2023
5515,2024-06-01 03:02:57.104487,3,Saturday,June,2,2024
5516,2024-01-01 10:14:34.104492,10,Monday,January,1,2024
5517,2024-03-28 06:47:09.104498,6,Thursday,March,1,2024
5518,2024-08-17 22:36:27.104503,22,Saturday,August,3,2024
5519,2024-03-17 20:29:19.104507,20,Sunday,March,1,2024
5520,2024-07-06 01:45:25.104512,1,Saturday,July,3,2024
5521,2023-11-26 08:49:08.104517,8,Sunday,November,4,2023
5522,2023-10-17 12:07:22.104523,12,Tuesday,October,4,2023
5523,2023-10-31 18:32:13.104528,18,Tuesday,October,4,2023
5524,2024-03-13 15:07:08.104534,15,Wednesday,March,1,2024
5525,2023-11-01 02:57:51.104539,2,Wednesday,November,4,2023
5526,2023-10-24 03:38:52.104543,3,Tuesday,October,4,2023
5527,2023-09-17 21:36:49.104549,21,Sunday,September,3,2023
5528,2024-04-02 09:31:02.104554,9,Tuesday,April,2,2024
5529,2024-04-24 09:32:55.104559,9,Wednesday,April,2,2024
5530,2024-04-22 12:03:16.104564,12,Monday,April,2,2024
5531,2024-08-24 02:11:01.104569,2,Saturday,August,3,2024
5532,2024-08-02 13:05:27.104574,13,Friday,August,3,2024
5533,2024-01-30 16:34:04.104580,16,Tuesday,January,1,2024
5534,2024-04-17 16:32:16.104585,16,Wednesday,April,2,2024
5535,2024-03-07 14:18:40.104590,14,Thursday,March,1,2024
5536,2023-12-12 09:19:49.104595,9,Tuesday,December,4,2023
5537,2023-09-24 19:05:06.104599,19,Sunday,September,3,2023
5538,2024-09-01 10:40:17.104602,10,Sunday,September,3,2024
5539,2024-08-29 04:39:17.104605,4,Thursday,August,3,2024
5540,2024-07-16 19:09:20.104607,19,Tuesday,July,3,2024
5541,2024-07-23 22:19:37.104610,22,Tuesday,July,3,2024
5542,2023-09-21 19:00:00.104613,19,Thursday,September,3,2023
5543,2024-05-05 11:18:55.104616,11,Sunday,May,2,2024
5544,2023-11-05 00:44:43.104619,0,Sunday,November,4,2023
5545,2024-05-06 21:12:47.104622,21,Monday,May,2,2024
5546,2023-12-10 20:24:14.104625,20,Sunday,December,4,2023
5547,2023-11-17 17:58:05.104627,17,Friday,November,4,2023
5548,2024-06-05 07:34:34.104630,7,Wednesday,June,2,2024
5549,2024-07-26 05:50:04.104633,5,Friday,July,3,2024
5550,2024-06-25 02:00:19.104636,2,Tuesday,June,2,2024
5551,2024-01-14 15:33:16.104639,15,Sunday,January,1,2024
5552,2023-09-19 05:21:43.104642,5,Tuesday,September,3,2023
5553,2023-10-02 05:12:01.104644,5,Monday,October,4,2023
5554,2024-08-29 19:02:49.104648,19,Thursday,August,3,2024
5555,2024-07-29 12:42:00.104653,12,Monday,July,3,2024
5556,2024-05-03 17:25:38.104658,17,Friday,May,2,2024
5557,2024-06-27 03:58:21.104663,3,Thursday,June,2,2024
5558,2024-06-11 17:36:44.104667,17,Tuesday,June,2,2024
5559,2023-10-12 15:08:14.104672,15,Thursday,October,4,2023
5560,2023-12-25 18:59:49.104677,18,Monday,December,4,2023
5561,2023-11-09 03:41:47.104681,3,Thursday,November,4,2023
5562,2024-08-01 11:41:09.104686,11,Thursday,August,3,2024
5563,2024-06-19 08:39:13.104691,8,Wednesday,June,2,2024
5564,2023-12-20 22:34:50.104695,22,Wednesday,December,4,2023
5565,2024-03-16 23:48:54.104700,23,Saturday,March,1,2024
5566,2024-07-23 17:42:19.104705,17,Tuesday,July,3,2024
5567,2023-09-22 19:51:02.104709,19,Friday,September,3,2023
5568,2023-11-19 04:35:14.104714,4,Sunday,November,4,2023
5569,2024-07-14 11:13:57.104719,11,Sunday,July,3,2024
5570,2023-09-08 18:44:34.104723,18,Friday,September,3,2023
5571,2024-07-18 22:52:16.104729,22,Thursday,July,3,2024
5572,2023-10-27 21:21:49.104734,21,Friday,October,4,2023
5573,2024-05-08 22:48:08.104738,22,Wednesday,May,2,2024
5574,2024-02-03 11:50:06.104743,11,Saturday,February,1,2024
5575,2023-09-21 23:08:35.104748,23,Thursday,September,3,2023
5576,2024-04-17 08:20:12.104752,8,Wednesday,April,2,2024
5577,2023-10-18 09:05:05.104757,9,Wednesday,October,4,2023
5578,2024-07-28 11:32:40.104762,11,Sunday,July,3,2024
5579,2024-01-15 06:35:02.104768,6,Monday,January,1,2024
5580,2023-11-22 04:07:04.104773,4,Wednesday,November,4,2023
5581,2024-02-14 04:55:24.104779,4,Wednesday,February,1,2024
5582,2023-09-27 22:51:48.104784,22,Wednesday,September,3,2023
5583,2023-12-30 02:07:20.104790,2,Saturday,December,4,2023
5584,2024-01-25 06:47:14.104795,6,Thursday,January,1,2024
5585,2024-02-23 11:22:44.104801,11,Friday,February,1,2024
5586,2023-10-12 16:28:48.104806,16,Thursday,October,4,2023
5587,2023-11-26 10:11:10.104811,10,Sunday,November,4,2023
5588,2023-10-28 10:11:39.104816,10,Saturday,October,4,2023
5589,2024-07-12 12:17:58.104820,12,Friday,July,3,2024
5590,2023-09-30 02:37:31.104825,2,Saturday,September,3,2023
5591,2023-11-25 05:18:33.104830,5,Saturday,November,4,2023
5592,2024-06-19 14:27:32.104835,14,Wednesday,June,2,2024
5593,2023-09-15 02:54:23.104840,2,Friday,September,3,2023
5594,2023-11-20 17:54:25.104846,17,Monday,November,4,2023
5595,2024-07-08 00:08:31.104851,0,Monday,July,3,2024
5596,2023-12-21 06:19:04.104856,6,Thursday,December,4,2023
5597,2023-11-02 19:47:51.104861,19,Thursday,November,4,2023
5598,2024-01-02 17:06:09.104866,17,Tuesday,January,1,2024
5599,2023-11-14 15:41:31.104871,15,Tuesday,November,4,2023
5600,2023-10-22 13:14:36.104875,13,Sunday,October,4,2023
5601,2024-06-05 05:01:43.104878,5,Wednesday,June,2,2024
5602,2024-05-07 00:58:05.104880,0,Tuesday,May,2,2024
5603,2024-07-12 17:12:52.104883,17,Friday,July,3,2024
5604,2024-02-11 04:11:54.104886,4,Sunday,February,1,2024
5605,2024-08-05 15:00:04.104889,15,Monday,August,3,2024
5606,2023-09-07 15:36:22.104893,15,Thursday,September,3,2023
5607,2023-09-21 19:24:04.104896,19,Thursday,September,3,2023
5608,2024-01-07 05:52:48.104898,5,Sunday,January,1,2024
5609,2024-05-14 15:28:21.104901,15,Tuesday,May,2,2024
5610,2023-12-05 07:24:07.104904,7,Tuesday,December,4,2023
5611,2024-03-14 20:40:11.104907,20,Thursday,March,1,2024
5612,2023-10-29 04:21:49.104909,4,Sunday,October,4,2023
5613,2024-08-26 13:52:28.104912,13,Monday,August,3,2024
5614,2024-08-14 14:29:29.104915,14,Wednesday,August,3,2024
5615,2024-07-22 22:53:39.104918,22,Monday,July,3,2024
5616,2023-09-15 19:35:06.104921,19,Friday,September,3,2023
5617,2023-12-05 07:47:00.104924,7,Tuesday,December,4,2023
5618,2023-10-25 06:13:30.104938,6,Wednesday,October,4,2023
5619,2023-11-29 19:48:30.104944,19,Wednesday,November,4,2023
5620,2024-01-03 22:34:36.104949,22,Wednesday,January,1,2024
5621,2023-12-07 19:24:13.104954,19,Thursday,December,4,2023
5622,2024-01-26 16:49:19.104960,16,Friday,January,1,2024
5623,2024-08-05 14:19:49.104965,14,Monday,August,3,2024
5624,2024-08-28 04:38:29.104970,4,Wednesday,August,3,2024
5625,2024-08-28 22:28:18.104975,22,Wednesday,August,3,2024
5626,2024-03-11 01:22:31.104980,1,Monday,March,1,2024
5627,2024-01-24 23:38:50.104985,23,Wednesday,January,1,2024
5628,2023-10-13 20:24:51.104991,20,Friday,October,4,2023
5629,2024-06-27 14:47:11.104996,14,Thursday,June,2,2024
5630,2024-08-02 22:21:59.105001,22,Friday,August,3,2024
5631,2024-06-08 22:53:26.105005,22,Saturday,June,2,2024
5632,2023-10-30 07:34:22.105009,7,Monday,October,4,2023
5633,2023-09-15 15:19:38.105012,15,Friday,September,3,2023
5634,2024-08-18 02:44:47.105015,2,Sunday,August,3,2024
5635,2023-09-30 10:39:57.105018,10,Saturday,September,3,2023
5636,2024-03-27 07:59:18.105021,7,Wednesday,March,1,2024
5637,2023-09-26 21:49:59.105023,21,Tuesday,September,3,2023
5638,2023-09-08 12:58:57.105026,12,Friday,September,3,2023
5639,2024-01-03 04:45:12.105029,4,Wednesday,January,1,2024
5640,2024-06-19 00:04:31.105032,0,Wednesday,June,2,2024
5641,2024-04-16 11:25:53.105035,11,Tuesday,April,2,2024
5642,2024-05-18 16:50:04.105038,16,Saturday,May,2,2024
5643,2024-03-19 22:07:24.105041,22,Tuesday,March,1,2024
5644,2024-05-30 00:00:23.105045,0,Thursday,May,2,2024
5645,2024-03-23 16:58:05.105050,16,Saturday,March,1,2024
5646,2024-03-14 23:56:23.105055,23,Thursday,March,1,2024
5647,2024-08-01 18:50:42.105059,18,Thursday,August,3,2024
5648,2023-12-10 21:51:22.105064,21,Sunday,December,4,2023
5649,2024-08-10 15:23:48.105069,15,Saturday,August,3,2024
5650,2023-11-04 09:49:45.105074,9,Saturday,November,4,2023
5651,2023-10-10 18:54:38.105079,18,Tuesday,October,4,2023
5652,2024-08-29 13:45:38.105104,13,Thursday,August,3,2024
5653,2023-10-29 12:53:28.105111,12,Sunday,October,4,2023
5654,2024-09-02 14:36:57.105122,14,Monday,September,3,2024
5655,2024-01-22 10:27:04.105128,10,Monday,January,1,2024
5656,2024-03-21 02:29:42.105133,2,Thursday,March,1,2024
5657,2024-01-13 05:31:40.105138,5,Saturday,January,1,2024
5658,2023-10-08 13:44:49.105144,13,Sunday,October,4,2023
5659,2024-06-23 17:31:10.105149,17,Sunday,June,2,2024
5660,2024-08-11 04:03:33.105154,4,Sunday,August,3,2024
5661,2024-04-01 19:17:05.105159,19,Monday,April,2,2024
5662,2024-05-10 17:07:00.105164,17,Friday,May,2,2024
5663,2024-01-11 17:19:02.105168,17,Thursday,January,1,2024
5664,2023-12-11 11:48:57.105171,11,Monday,December,4,2023
5665,2024-05-01 04:40:37.105174,4,Wednesday,May,2,2024
5666,2024-06-14 09:48:40.105177,9,Friday,June,2,2024
5667,2024-08-23 03:34:23.105180,3,Friday,August,3,2024
5668,2024-07-06 09:22:43.105183,9,Saturday,July,3,2024
5669,2023-09-15 04:25:56.105185,4,Friday,September,3,2023
5670,2024-03-25 07:57:35.105188,7,Monday,March,1,2024
5671,2024-05-11 11:53:41.105191,11,Saturday,May,2,2024
5672,2024-01-11 01:15:44.105194,1,Thursday,January,1,2024
5673,2024-06-08 11:39:17.105197,11,Saturday,June,2,2024
5674,2024-08-12 21:23:17.105200,21,Monday,August,3,2024
5675,2024-01-26 20:04:45.105203,20,Friday,January,1,2024
5676,2023-10-25 01:09:33.105206,1,Wednesday,October,4,2023
5677,2024-07-01 03:40:37.105209,3,Monday,July,3,2024
5678,2023-10-10 19:47:20.105212,19,Tuesday,October,4,2023
5679,2024-07-17 08:28:11.105215,8,Wednesday,July,3,2024
5680,2023-12-28 06:19:32.105217,6,Thursday,December,4,2023
5681,2023-11-09 00:25:46.105220,0,Thursday,November,4,2023
5682,2023-09-11 21:15:33.105223,21,Monday,September,3,2023
5683,2024-02-12 08:01:59.105226,8,Monday,February,1,2024
5684,2024-02-09 03:34:44.105230,3,Friday,February,1,2024
5685,2024-02-13 07:47:45.105232,7,Tuesday,February,1,2024
5686,2024-07-25 08:55:41.105235,8,Thursday,July,3,2024
5687,2023-09-17 05:31:00.105238,5,Sunday,September,3,2023
5688,2024-01-13 04:20:50.105241,4,Saturday,January,1,2024
5689,2024-05-06 21:29:32.105247,21,Monday,May,2,2024
5690,2024-04-11 00:08:59.105252,0,Thursday,April,2,2024
5691,2024-01-30 04:17:27.105257,4,Tuesday,January,1,2024
5692,2023-10-19 11:38:09.105261,11,Thursday,October,4,2023
5693,2023-11-21 13:32:09.105267,13,Tuesday,November,4,2023
5694,2024-05-23 08:21:10.105272,8,Thursday,May,2,2024
5695,2023-10-05 17:03:56.105278,17,Thursday,October,4,2023
5696,2024-01-14 18:07:47.105283,18,Sunday,January,1,2024
5697,2023-10-29 05:31:47.105288,5,Sunday,October,4,2023
5698,2024-04-18 14:28:07.105293,14,Thursday,April,2,2024
5699,2023-12-21 22:59:46.105299,22,Thursday,December,4,2023
5700,2023-12-03 12:34:12.105304,12,Sunday,December,4,2023
5701,2024-01-13 11:21:45.105309,11,Saturday,January,1,2024
5702,2023-11-23 14:40:59.105313,14,Thursday,November,4,2023
5703,2023-12-31 21:46:15.105318,21,Sunday,December,4,2023
5704,2024-02-15 09:47:58.105324,9,Thursday,February,1,2024
5705,2024-02-23 08:45:36.105328,8,Friday,February,1,2024
5706,2024-06-11 23:19:32.105332,23,Tuesday,June,2,2024
5707,2023-09-10 04:42:23.105334,4,Sunday,September,3,2023
5708,2024-02-14 11:36:44.105337,11,Wednesday,February,1,2024
5709,2023-10-23 07:22:58.105341,7,Monday,October,4,2023
5710,2024-02-09 03:37:48.105346,3,Friday,February,1,2024
5711,2023-09-14 22:44:20.105351,22,Thursday,September,3,2023
5712,2023-12-27 21:27:48.105356,21,Wednesday,December,4,2023
5713,2024-07-10 23:44:40.105361,23,Wednesday,July,3,2024
5714,2023-09-20 14:48:06.105366,14,Wednesday,September,3,2023
5715,2024-01-17 21:19:37.105371,21,Wednesday,January,1,2024
5716,2024-01-30 19:57:41.105376,19,Tuesday,January,1,2024
5717,2024-08-14 17:32:28.105381,17,Wednesday,August,3,2024
5718,2024-03-27 20:46:25.105385,20,Wednesday,March,1,2024
5719,2024-04-01 19:50:13.105390,19,Monday,April,2,2024
5720,2024-06-28 06:12:07.105395,6,Friday,June,2,2024
5721,2023-12-26 16:08:37.105401,16,Tuesday,December,4,2023
5722,2024-04-12 23:49:58.105406,23,Friday,April,2,2024
5723,2024-01-05 02:00:04.105411,2,Friday,January,1,2024
5724,2023-11-05 00:25:36.105416,0,Sunday,November,4,2023
5725,2024-06-13 03:35:13.105421,3,Thursday,June,2,2024
5726,2023-10-18 09:45:54.105426,9,Wednesday,October,4,2023
5727,2024-03-19 21:55:38.105432,21,Tuesday,March,1,2024
5728,2023-12-23 10:30:05.105437,10,Saturday,December,4,2023
5729,2024-03-08 08:22:53.105442,8,Friday,March,1,2024
5730,2023-09-12 06:38:47.105447,6,Tuesday,September,3,2023
5731,2024-08-14 15:55:32.105452,15,Wednesday,August,3,2024
5732,2023-11-13 22:20:59.105457,22,Monday,November,4,2023
5733,2024-08-15 23:23:36.105462,23,Thursday,August,3,2024
5734,2023-09-06 23:16:27.105467,23,Wednesday,September,3,2023
5735,2023-09-23 04:39:50.105475,4,Saturday,September,3,2023
5736,2023-12-26 23:06:32.105478,23,Tuesday,December,4,2023
5737,2024-06-22 16:19:31.105481,16,Saturday,June,2,2024
5738,2024-07-16 14:14:20.105484,14,Tuesday,July,3,2024
5739,2024-05-15 19:03:26.105487,19,Wednesday,May,2,2024
5740,2024-06-21 22:12:17.105490,22,Friday,June,2,2024
5741,2023-10-21 02:03:19.105492,2,Saturday,October,4,2023
5742,2023-10-03 18:52:29.105495,18,Tuesday,October,4,2023
5743,2024-08-05 17:54:49.105498,17,Monday,August,3,2024
5744,2024-05-27 19:06:31.105501,19,Monday,May,2,2024
5745,2024-07-24 12:47:32.105504,12,Wednesday,July,3,2024
5746,2024-03-29 12:00:59.105507,12,Friday,March,1,2024
5747,2023-09-05 19:19:20.105511,19,Tuesday,September,3,2023
5748,2023-10-16 05:47:33.105513,5,Monday,October,4,2023
5749,2023-11-16 14:20:44.105516,14,Thursday,November,4,2023
5750,2024-05-20 16:32:50.105519,16,Monday,May,2,2024
5751,2024-02-14 12:12:12.105522,12,Wednesday,February,1,2024
5752,2023-12-10 19:21:28.105525,19,Sunday,December,4,2023
5753,2024-07-08 08:57:08.105528,8,Monday,July,3,2024
5754,2024-01-18 02:46:22.105532,2,Thursday,January,1,2024
5755,2023-11-29 14:39:52.105534,14,Wednesday,November,4,2023
5756,2023-12-09 05:47:04.105539,5,Saturday,December,4,2023
5757,2023-09-27 07:53:28.105544,7,Wednesday,September,3,2023
5758,2023-11-03 01:53:30.105549,1,Friday,November,4,2023
5759,2023-10-07 23:06:45.105554,23,Saturday,October,4,2023
5760,2024-04-23 13:36:10.105559,13,Tuesday,April,2,2024
5761,2023-11-16 22:07:46.105564,22,Thursday,November,4,2023
5762,2024-07-11 16:51:03.105569,16,Thursday,July,3,2024
5763,2024-09-04 22:24:28.105574,22,Wednesday,September,3,2024
5764,2024-05-04 06:41:32.105579,6,Saturday,May,2,2024
5765,2023-11-17 01:43:42.105585,1,Friday,November,4,2023
5766,2024-01-03 05:56:27.105590,5,Wednesday,January,1,2024
5767,2023-10-17 14:41:08.105595,14,Tuesday,October,4,2023
5768,2024-08-22 09:43:27.105600,9,Thursday,August,3,2024
5769,2023-09-18 19:13:47.105605,19,Monday,September,3,2023
5770,2024-07-19 09:37:11.105610,9,Friday,July,3,2024
5771,2024-06-30 19:44:14.105615,19,Sunday,June,2,2024
5772,2023-09-22 02:09:28.105620,2,Friday,September,3,2023
5773,2024-06-06 19:59:14.105625,19,Thursday,June,2,2024
5774,2024-04-08 19:59:17.105631,19,Monday,April,2,2024
5775,2024-01-07 16:02:15.105636,16,Sunday,January,1,2024
5776,2024-06-27 19:37:02.105641,19,Thursday,June,2,2024
5777,2024-07-30 11:32:32.105646,11,Tuesday,July,3,2024
5778,2024-05-12 22:27:24.105651,22,Sunday,May,2,2024
5779,2024-08-21 13:17:40.105656,13,Wednesday,August,3,2024
5780,2024-05-12 04:39:15.105661,4,Sunday,May,2,2024
5781,2024-02-07 01:23:13.105666,1,Wednesday,February,1,2024
5782,2024-08-12 15:47:41.105671,15,Monday,August,3,2024
5783,2024-03-18 10:13:24.105676,10,Monday,March,1,2024
5784,2024-02-22 07:32:16.105681,7,Thursday,February,1,2024
5785,2023-11-29 09:44:18.105686,9,Wednesday,November,4,2023
5786,2023-10-06 16:16:26.105691,16,Friday,October,4,2023
5787,2024-03-27 04:36:41.105697,4,Wednesday,March,1,2024
5788,2024-03-25 22:44:33.105702,22,Monday,March,1,2024
5789,2023-11-24 15:22:15.105707,15,Friday,November,4,2023
5790,2024-01-11 08:23:38.105710,8,Thursday,January,1,2024
5791,2024-03-16 11:16:43.105713,11,Saturday,March,1,2024
5792,2024-04-15 03:45:58.105715,3,Monday,April,2,2024
5793,2024-03-27 05:10:45.105718,5,Wednesday,March,1,2024
5794,2024-06-28 16:39:15.105721,16,Friday,June,2,2024
5795,2023-09-17 12:41:14.105724,12,Sunday,September,3,2023
5796,2024-08-09 06:25:49.105727,6,Friday,August,3,2024
5797,2024-04-06 20:08:48.105730,20,Saturday,April,2,2024
5798,2023-09-12 01:09:58.105735,1,Tuesday,September,3,2023
5799,2023-11-25 07:36:37.105740,7,Saturday,November,4,2023
5800,2024-04-11 04:16:25.105745,4,Thursday,April,2,2024
5801,2024-03-25 08:08:38.105750,8,Monday,March,1,2024
5802,2024-09-05 04:15:03.105755,4,Thursday,September,3,2024
5803,2024-02-21 19:41:46.105761,19,Wednesday,February,1,2024
5804,2024-04-15 10:01:42.105764,10,Monday,April,2,2024
5805,2024-08-10 01:43:51.105767,1,Saturday,August,3,2024
5806,2024-08-02 13:44:05.105770,13,Friday,August,3,2024
5807,2023-09-16 19:53:08.105773,19,Saturday,September,3,2023
5808,2024-08-09 18:58:30.105777,18,Friday,August,3,2024
5809,2023-09-19 19:57:25.105779,19,Tuesday,September,3,2023
5810,2024-05-22 21:24:34.105783,21,Wednesday,May,2,2024
5811,2023-10-05 01:39:51.105785,1,Thursday,October,4,2023
5812,2023-12-30 02:41:59.105788,2,Saturday,December,4,2023
5813,2023-12-29 23:09:30.105791,23,Friday,December,4,2023
5814,2024-08-06 17:01:01.105794,17,Tuesday,August,3,2024
5815,2024-07-30 20:29:11.105797,20,Tuesday,July,3,2024
5816,2024-06-18 01:33:25.105800,1,Tuesday,June,2,2024
5817,2024-06-17 11:27:39.105802,11,Monday,June,2,2024
5818,2024-02-28 08:12:29.105805,8,Wednesday,February,1,2024
5819,2024-09-02 06:44:13.105808,6,Monday,September,3,2024
5820,2023-11-17 09:19:52.105811,9,Friday,November,4,2023
5821,2024-08-19 08:46:24.105814,8,Monday,August,3,2024
5822,2023-12-19 05:22:34.105816,5,Tuesday,December,4,2023
5823,2023-10-17 11:40:26.105819,11,Tuesday,October,4,2023
5824,2023-10-24 20:36:39.105822,20,Tuesday,October,4,2023
5825,2024-06-02 02:46:11.105825,2,Sunday,June,2,2024
5826,2023-11-17 01:09:16.105828,1,Friday,November,4,2023
5827,2023-12-04 09:19:09.105831,9,Monday,December,4,2023
5828,2024-07-28 17:47:35.105834,17,Sunday,July,3,2024
5829,2024-08-08 08:47:10.105836,8,Thursday,August,3,2024
5830,2024-03-10 00:04:19.105839,0,Sunday,March,1,2024
5831,2023-09-28 06:58:00.105842,6,Thursday,September,3,2023
5832,2023-09-08 18:42:58.105846,18,Friday,September,3,2023
5833,2024-01-23 11:30:38.105851,11,Tuesday,January,1,2024
5834,2024-05-29 18:35:19.105856,18,Wednesday,May,2,2024
5835,2023-09-14 04:28:08.105862,4,Thursday,September,3,2023
5836,2024-04-26 09:53:20.105866,9,Friday,April,2,2024
5837,2024-03-29 15:30:02.105871,15,Friday,March,1,2024
5838,2023-09-07 04:54:30.105877,4,Thursday,September,3,2023
5839,2024-06-25 02:30:05.105881,2,Tuesday,June,2,2024
5840,2023-10-09 19:02:49.105884,19,Monday,October,4,2023
5841,2024-04-09 03:04:27.105887,3,Tuesday,April,2,2024
5842,2023-12-29 19:13:20.105890,19,Friday,December,4,2023
5843,2024-08-31 02:31:50.105893,2,Saturday,August,3,2024
5844,2024-02-05 09:40:57.105895,9,Monday,February,1,2024
5845,2024-04-04 23:36:11.105898,23,Thursday,April,2,2024
5846,2024-08-05 01:44:50.105901,1,Monday,August,3,2024
5847,2023-12-19 17:00:26.105904,17,Tuesday,December,4,2023
5848,2024-04-08 15:03:14.105906,15,Monday,April,2,2024
5849,2024-03-27 04:43:10.105909,4,Wednesday,March,1,2024
5850,2024-03-21 04:09:41.105912,4,Thursday,March,1,2024
5851,2024-02-10 19:23:26.105915,19,Saturday,February,1,2024
5852,2024-03-19 18:31:37.105918,18,Tuesday,March,1,2024
5853,2023-09-26 19:32:23.105920,19,Tuesday,September,3,2023
5854,2024-08-02 22:31:19.105924,22,Friday,August,3,2024
5855,2024-04-13 12:10:12.105927,12,Saturday,April,2,2024
5856,2024-04-13 11:43:45.105930,11,Saturday,April,2,2024
5857,2023-11-11 10:14:31.105933,10,Saturday,November,4,2023
5858,2023-10-24 05:56:33.105936,5,Tuesday,October,4,2023
5859,2023-11-24 02:46:36.105939,2,Friday,November,4,2023
5860,2023-12-10 05:57:15.105941,5,Sunday,December,4,2023
5861,2024-01-16 06:03:50.105944,6,Tuesday,January,1,2024
